1.008312774372046139e+00,-2.440010144775856538e-01,2.305307071958127285e-01,-1.388052723009667977e+00,1.369629548716191081e-01,4.927389254934959606e-01,2.157155643083895902e-01,3.465013974117522322e-01,-4.463308362649950900e-01,9.638146608946697169e-01,7.723245772612039595e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.008312774372046139e+00,-2.440010144775856538e-01,6.703254511819205508e-01,9.464406335160259198e-01,3.182941908988339841e-01,1.098337610274678078e-01,4.844523203679629297e-01,6.977586963566070333e-01,1.910560056625172642e-02,-6.311129116457890875e-01,9.957983740677197604e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.008312774372046139e+00,-2.440010144775856538e-01,6.703254511819205508e-01,-9.211540517045291310e-01,4.629733685801165621e-02,2.442412881461551444e-01,5.591014192733999577e-01,-4.438275252141709593e-01,8.805914676347324777e-02,2.276942427990732987e-01,-1.518281840005585970e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.757005715916745370e-01,-1.057862462767339862e+00,6.703254511819205508e-01,1.413339304821164655e+00,4.996254269260488878e-01,5.396252721628055360e-01,6.999259355868999721e-01,-2.023381321895833806e-01,1.949804894088460916e+00,-1.244546593392119371e+00,-7.361235511827796119e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.757005715916745370e-01,-1.057862462767339862e+00,6.703254511819205508e-01,-1.388052723009667977e+00,5.177585505287694012e-01,6.005775228329081061e-01,7.289785578636107655e-01,-2.023381321895833806e-01,6.741642894398586217e-01,-3.243960707726240011e-01,-2.333075083681185047e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.757005715916745370e-01,-1.057862462767339862e+00,6.703254511819205508e-01,9.464406335160259198e-01,6.628235393505407247e-01,-4.027902958903170072e-01,5.825049205518610940e-01,1.510041200166583941e+00,1.122362339721799662e+00,-1.244546593392119371e+00,-2.333075083681185047e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.757005715916745370e-01,-1.057862462767339862e+00,6.703254511819205508e-01,-9.211540517045291310e-01,-3.707645060045846597e-01,-2.980774549955256258e-01,6.535224416727094532e-01,-4.218739440301176313e-01,-1.325488550279572797e+00,2.067995288038064317e+00,2.001430459697041808e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.757005715916745370e-01,-1.057862462767339862e+00,6.703254511819205508e-01,9.464406335160259198e-01,-3.707645060045846597e-01,-6.434735421261060795e-01,6.410136737480144342e-01,-7.072704994228121711e-01,2.949197853551390192e-01,-4.470828071218900246e-01,-1.238939593997441024e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.757005715916745370e-01,-1.057862462767339862e+00,6.703254511819205508e-01,-1.388052723009667977e+00,1.913623256797830630e-01,-5.512637270097973108e-01,6.874171676622050642e-01,-2.681988757417436142e-01,-2.049934245747191408e-01,-3.243960707726240011e-01,-2.333075083681185047e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.757005715916745370e-01,-1.057862462767339862e+00,6.703254511819205508e-01,-9.211540517045291310e-01,2.094954492825035208e-01,-5.059402585627980065e-01,7.116276862261305958e-01,3.915126083500422571e-02,3.983501046509713150e-01,-7.537996479950551665e-01,-7.361235511827796119e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.757005715916745370e-01,-1.057862462767339862e+00,6.703254511819205508e-01,-4.542553803993903405e-01,-6.250140475831883480e-02,-4.715569376719709327e-01,7.354346961473243738e-01,-5.975025935025449764e-01,-1.188014918281919269e-01,1.086501397243935685e+00,2.695085344465426025e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.757005715916745370e-01,-1.057862462767339862e+00,1.110120195168028401e+00,-4.542553803993903405e-01,-8.102033950154874722e-03,-1.179540772378545377e+00,4.888909154380160493e-01,-5.096882687663312206e-01,4.845420373974985151e-01,-1.244546593392119371e+00,2.695085344465426025e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.008312774372046139e+00,-2.440010144775856538e-01,1.110120195168028401e+00,9.464406335160259198e-01,-1.169007755664827897e-01,-1.084205200817615955e+00,5.433645822068484676e-01,-7.061664508526289963e-02,-1.308250163730267035e+00,9.638146608946697169e-01,7.723245772612039595e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.008312774372046139e+00,-1.057862462767339862e+00,1.110120195168028401e+00,1.413339304821164655e+00,-8.102033950154874722e-03,-1.049821879926788881e+00,5.607154538443283043e-01,-5.096882687663312206e-01,-1.877550380254134343e-01,-1.060516488868220364e+00,-9.833711561602486925e-03,0.000000000000000000e+00,0.000000000000000000e+00
-2.895238339690686113e-01,-2.440010144775856538e-01,-1.968443012734726549e+00,-4.542553803993903405e-01,-4.614301240181921115e-01,-1.331139959942646334e+00,-1.938213570595517243e+00,-1.146342123103880617e+00,-8.255753403497149145e-01,-7.902259807409185710e-02,-7.361235511827796119e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.895238339690686113e-01,-2.440010144775856538e-01,-2.092640367902950937e-01,-4.542553803993903405e-01,-2.020878753852239473e+00,-7.856954603563450767e-01,-7.313192201838303319e-01,-1.651274490337109269e+00,7.603562221863857662e-01,-4.470828071218900246e-01,-5.126497543762635889e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.895238339690686113e-01,-2.440010144775856538e-01,2.305307071958127285e-01,1.413339304821164655e+00,-8.063452836103929267e-02,-2.183706656576991922e-01,3.077155348513068711e-01,-2.670948271715582051e-02,-8.432471872958116621e-02,-1.403659662487248827e-01,1.498614416882381173e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.895238339690686113e-01,-2.440010144775856538e-01,2.305307071958127285e-01,-4.542553803993903405e-01,7.534891573641482321e-01,-4.020254831432296116e-02,4.001190140369558224e-01,1.751530593191171548e+00,-3.946156766170786367e-01,5.957544518468714800e-01,7.723245772612039595e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.895238339690686113e-01,-2.440010144775856538e-01,6.703254511819205508e-01,1.413339304821164655e+00,3.364273145015544420e-01,-3.574668274433177029e-01,6.079259650439832185e-01,-4.218739440301176313e-01,1.225359198620846191e-01,2.276942427990732987e-01,-7.361235511827796119e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.895238339690686113e-01,-2.440010144775856538e-01,6.703254511819205508e-01,1.264329090574841004e-02,-9.876765196376233180e-02,-4.371736167811438589e-01,7.576276714975894722e-01,-6.194561746865983043e-01,-1.032435978941380172e+00,1.822621815339532159e+00,4.929823312530588475e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.430883688113029351e-01,1.383721882101922818e+00,6.703254511819205508e-01,1.264329090574841004e-02,6.628235393505407247e-01,-4.027902958903170072e-01,5.825049205518610940e-01,1.510041200166583941e+00,1.208554272468326918e+00,-1.244546593392119371e+00,-9.833711561602486925e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.430883688113029351e-01,1.383721882101922818e+00,6.703254511819205508e-01,-9.211540517045291310e-01,4.629733685801165621e-02,2.442412881461551444e-01,5.591014192733999577e-01,-4.438275252141709593e-01,-7.221450210538823411e-01,1.577248342641000001e+00,-2.333075083681185047e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.757005715916745370e-01,1.383721882101922818e+00,-2.092640367902950937e-01,-9.211540517045291310e-01,6.446904157478202668e-01,-7.591265305770696914e-01,-4.238456344219762029e-01,4.343157221479660435e-01,7.086410625384693684e-01,-5.084261752965231196e-01,-5.126497543762635889e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.895238339690686113e-01,-2.440010144775856538e-01,-1.968443012734726549e+00,-9.211540517045291310e-01,-6.246282364426839484e-01,-1.359271767944232101e+00,-1.949915321234748200e+00,-1.080481379551720300e+00,-1.222058230983740001e+00,-5.697695434711560480e-01,-1.238939593997441024e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.895238339690686113e-01,-2.440010144775856538e-01,-1.968443012734726549e+00,-9.211540517045291310e-01,-5.520957420317995634e-01,-9.169772310304118434e-01,-1.792143441926500103e+00,-8.828991488952394606e-01,-1.359965323378183655e+00,1.050075064498072336e-01,9.957983740677197604e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.895238339690686113e-01,-2.440010144775856538e-01,6.703254511819205508e-01,4.795419622108871849e-01,4.089598089124414360e-01,4.083435014887386583e-01,6.393996391770861987e-01,3.915126083500422571e-02,3.293965584537497659e-01,-1.673950170614550759e+00,-1.518281840005585970e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.895238339690686113e-01,-1.057862462767339862e+00,2.305307071958127285e-01,-1.388052723009667977e+00,-8.063452836103929267e-02,-1.761729536553207631e-01,3.359611398425532691e-01,-5.975025935025449764e-01,4.500652642988877683e-01,-6.311129116457890875e-01,-1.015465797190924668e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.895238339690686113e-01,-1.057862462767339862e+00,2.305307071958127285e-01,1.264329090574841004e-02,2.638948200906675035e-01,5.120920132676380458e-03,4.283646190282022759e-01,1.269655855712180093e-01,2.604430122565276617e-01,-1.403659662487248827e-01,4.929823312530588475e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.895238339690686113e-01,-1.057862462767339862e+00,2.305307071958127285e-01,1.264329090574841004e-02,2.638948200906675035e-01,5.120920132676380458e-03,4.283646190282022759e-01,1.269655855712180093e-01,2.604430122565276617e-01,-1.403659662487248827e-01,4.929823312530588475e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.895238339690686113e-01,-1.057862462767339862e+00,2.305307071958127285e-01,4.795419622108871849e-01,1.913623256797830630e-01,5.357014502429618269e-02,4.574172413049126251e-01,-5.975025935025449764e-01,-2.222318111240242089e-01,4.366413827517420798e-02,-2.333075083681185047e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.895238339690686113e-01,-1.057862462767339862e+00,6.703254511819205508e-01,4.795419622108871849e-01,4.089598089124414360e-01,4.083435014887386583e-01,6.393996391770861987e-01,3.915126083500422571e-02,1.518845230355825082e+00,-1.244546593392119371e+00,-1.015465797190924668e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.895238339690686113e-01,-1.057862462767339862e+00,6.703254511819205508e-01,-4.542553803993903405e-01,-6.250140475831883480e-02,-4.715569376719709327e-01,7.354346961473243738e-01,-5.975025935025449764e-01,-1.877550380254134343e-01,1.147844765418568835e+00,4.929823312530588475e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.895238339690686113e-01,-1.057862462767339862e+00,1.110120195168028401e+00,-1.388052723009667977e+00,3.545604381042749553e-01,-1.006061289702100181e+00,5.804873773382006608e-01,-4.866306390120916925e-02,-8.772904999976310902e-01,3.503809791483393776e-01,-7.361235511827796119e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.154748239529811649e+00,-1.871723911057094014e+00,-2.408237756720834177e+00,-9.211540517045291310e-01,-1.204888191729772240e+00,-1.587451988401538783e+00,-2.073792474553500131e+00,-1.519553003232788857e+00,-8.600521134483256613e-01,-2.630527025979909617e-01,7.723245772612039595e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.154748239529811649e+00,-1.871723911057094014e+00,-2.408237756720834177e+00,9.464406335160259198e-01,-7.334269780590144672e-01,-1.526499737731436213e+00,-2.037476696707611890e+00,-8.170384053430792548e-01,-1.135866298237212746e+00,4.117243473229724171e-01,-1.741755636812102104e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.154748239529811649e+00,-1.871723911057094014e+00,-1.968443012734726549e+00,-1.388052723009667977e+00,-2.438326407855337385e-01,-9.310431350312048382e-01,-1.798599580210213711e+00,1.269655855712180093e-01,-1.273773390631656399e+00,-3.243960707726240011e-01,9.957983740677197604e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.154748239529811649e+00,-1.871723911057094014e+00,-1.968443012734726549e+00,-1.388052723009667977e+00,-2.438326407855337385e-01,-9.310431350312048382e-01,-1.798599580210213711e+00,1.269655855712180093e-01,-2.308076583589982800e+00,9.024712927200366774e-01,1.275140620075864817e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.154748239529811649e+00,-1.871723911057094014e+00,2.305307071958127285e-01,4.795419622108871849e-01,4.270929325151618938e-01,-5.559523616767282350e-01,-3.282140860944702254e-01,-2.901524569257969421e-01,-1.537117253235903425e-02,-5.697695434711560480e-01,4.929823312530588475e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.154748239529811649e+00,-1.871723911057094014e+00,2.305307071958127285e-01,-1.388052723009667977e+00,-8.063452836103929267e-02,-1.761729536553207631e-01,3.359611398425532691e-01,-5.975025935025449764e-01,3.293965584537497659e-01,-6.924562798204221270e-01,-7.361235511827796119e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.154748239529811649e+00,-1.871723911057094014e+00,2.305307071958127285e-01,-9.211540517045291310e-01,8.256358406345257195e-02,-1.199093376521491450e-01,3.666277966901919094e-01,-7.072704994228121711e-01,7.258794490877750194e-01,-8.151430161696882060e-01,-5.126497543762635889e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.154748239529811649e+00,-1.871723911057094014e+00,2.305307071958127285e-01,4.795419622108871849e-01,1.913623256797830630e-01,5.357014502429618269e-02,4.574172413049126251e-01,-5.975025935025449764e-01,-4.984794563096979492e-02,-1.767922989945882456e-02,2.695085344465426025e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.154748239529811649e+00,-1.871723911057094014e+00,6.703254511819205508e-01,9.464406335160259198e-01,3.182941908988339841e-01,1.098337610274678078e-01,4.844523203679629297e-01,6.977586963566070333e-01,7.086410625384693684e-01,-4.470828071218900246e-01,2.695085344465426025e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.154748239529811649e+00,-1.871723911057094014e+00,6.703254511819205508e-01,9.464406335160259198e-01,3.182941908988339841e-01,1.098337610274678078e-01,4.844523203679629297e-01,6.977586963566070333e-01,1.225359198620846191e-01,-6.924562798204221270e-01,7.723245772612039595e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.154748239529811649e+00,-1.871723911057094014e+00,6.703254511819205508e-01,9.464406335160259198e-01,3.182941908988339841e-01,1.098337610274678078e-01,4.844523203679629297e-01,6.977586963566070333e-01,1.225359198620846191e-01,-6.924562798204221270e-01,1.275140620075864817e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.895238339690686113e-01,5.698604338121685542e-01,-1.968443012734726549e+00,9.464406335160259198e-01,1.913623256797830630e-01,-1.212361215047062180e+00,-1.898266214965040222e+00,-4.755901533102471768e-03,-2.911853573212463409e-01,-1.121859857042853292e+00,2.695085344465426025e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.895238339690686113e-01,5.698604338121685542e-01,-1.968443012734726549e+00,9.464406335160259198e-01,1.006967076661756111e-01,-9.779294817005144136e-01,-1.816353960490425523e+00,7.636194399087674611e-01,-5.325227690115222901e-01,-1.060516488868220364e+00,2.001430459697041808e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.895238339690686113e-01,5.698604338121685542e-01,6.703254511819205508e-01,9.464406335160259198e-01,6.628235393505407247e-01,-4.027902958903170072e-01,5.825049205518610940e-01,1.510041200166583941e+00,-2.049934245747191408e-01,-4.470828071218900246e-01,-2.333075083681185047e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.430883688113029351e-01,-2.440010144775856538e-01,-1.968443012734726549e+00,9.464406335160259198e-01,1.913623256797830630e-01,-1.212361215047062180e+00,-1.898266214965040222e+00,-4.755901533102471768e-03,-5.669995421101333699e-01,-1.183203225217486443e+00,1.275140620075864817e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.430883688113029351e-01,-2.440010144775856538e-01,2.305307071958127285e-01,-4.542553803993903405e-01,-3.344982587991411904e-01,5.693199583867016855e-01,2.685751965062937452e-01,-4.755901533102471768e-03,-2.739469707719406344e-01,-7.902259807409185710e-02,2.695085344465426025e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.430883688113029351e-01,-2.440010144775856538e-01,6.703254511819205508e-01,9.464406335160259198e-01,4.814923033233258765e-01,4.739843868257718751e-01,6.696627873819931409e-01,1.070969576485515384e+00,1.501606843806519986e+00,-8.764863843443212454e-01,-1.518281840005585970e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.873537179932789121e+00,3.825306226971185719e+00,-2.408237756720834177e+00,4.795419622108871849e-01,-1.168621944524328660e+00,-1.626523943959296892e+00,-2.103652114115674987e+00,-2.901524569257969421e-01,-2.101215944998317653e+00,2.129338656212697245e+00,-5.126497543762635889e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.873537179932789121e+00,3.825306226971185719e+00,-2.408237756720834177e+00,9.464406335160259198e-01,-7.334269780590144672e-01,-1.526499737731436213e+00,-2.037476696707611890e+00,-8.170384053430792548e-01,-5.497611555608279410e-01,-7.902259807409185710e-02,-5.126497543762635889e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.587360442310183251e+00,-1.057862462767339862e+00,-1.968443012734726549e+00,-9.211540517045291310e-01,-5.520957420317995634e-01,-9.169772310304118434e-01,-1.792143441926500103e+00,-8.828991488952394606e-01,-1.825401760209430346e+00,1.699935078990266080e+00,-5.126497543762635889e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.587360442310183251e+00,-1.871723911057094014e+00,2.305307071958127285e-01,9.464406335160259198e-01,-9.876765196376233180e-02,-4.489118298125387152e-02,-7.319662388778837292e-02,7.636194399087674611e-01,-7.221450210538823411e-01,1.331874869942467843e+00,-7.361235511827796119e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.587360442310183251e+00,-1.871723911057094014e+00,2.305307071958127285e-01,-4.542553803993903405e-01,6.443046046073211408e-02,1.614087423637082797e-01,5.511912450101715683e-02,-4.438275252141709593e-01,4.673036508481934193e-01,-1.551263434265284680e+00,1.498614416882381173e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.587360442310183251e+00,-1.871723911057094014e+00,2.305307071958127285e-01,-1.388052723009667977e+00,1.369629548716191081e-01,4.927389254934959606e-01,2.157155643083895902e-01,3.465013974117522322e-01,1.052975333127789265e-01,-3.243960707726240011e-01,1.275140620075864817e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.587360442310183251e+00,-1.871723911057094014e+00,2.305307071958127285e-01,-1.388052723009667977e+00,-8.063452836103929267e-02,-1.761729536553207631e-01,3.359611398425532691e-01,-5.975025935025449764e-01,-1.705166514761083663e-01,-1.767922989945882456e-02,-1.015465797190924668e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.587360442310183251e+00,-1.871723911057094014e+00,2.305307071958127285e-01,-4.542553803993903405e-01,7.534891573641482321e-01,-4.020254831432296116e-02,4.001190140369558224e-01,1.751530593191171548e+00,-4.984794563096979492e-02,4.117243473229724171e-01,2.695085344465426025e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.587360442310183251e+00,-1.871723911057094014e+00,2.305307071958127285e-01,1.264329090574841004e-02,2.638948200906675035e-01,5.120920132676380458e-03,4.283646190282022759e-01,1.269655855712180093e-01,-3.946156766170786367e-01,1.663508746244402592e-01,-1.741755636812102104e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.587360442310183251e+00,-1.871723911057094014e+00,2.305307071958127285e-01,4.795419622108871849e-01,1.913623256797830630e-01,5.357014502429618269e-02,4.574172413049126251e-01,-5.975025935025449764e-01,2.259662391579168872e-01,4.366413827517420798e-02,-2.333075083681185047e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.587360442310183251e+00,-1.871723911057094014e+00,6.703254511819205508e-01,4.795419622108871849e-01,4.089598089124414360e-01,4.083435014887386583e-01,6.393996391770861987e-01,3.915126083500422571e-02,4.500652642988877683e-01,-1.796636906963816616e+00,-1.741755636812102104e+00,0.000000000000000000e+00,0.000000000000000000e+00
